day,run,block,trial,block_type,base_path,top_correct,bottom_left,bottom_right,bottom_correct_match
8,2,4,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tilt315_large.png,pentagon_xxlarge.png,oval_tilt315_large.png,right
8,2,4,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_down_large.png,triangle_down_large.png,heptagon_small.png,left
8,2,4,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tall_large.png,triangle_wide_xxlarge.png,oval_tall_large.png,right
8,2,5,1,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_6/HF05/HF05_HO.bmp,RADIATE_COLOR_6/HF05/HF05_HO.bmp,RADIATE_COLOR_9/WF11/WF11_HO.bmp,left
8,2,5,2,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HF08/HF08_HE.bmp,RADIATE_COLOR_7/HF08/HF08_HE.bmp,RADIATE_COLOR_1/AF06/AF06_HE.bmp,left
8,2,5,3,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_4/BF15/BF15_HC.bmp,RADIATE_COLOR_4/BF15/BF15_HC.bmp,RADIATE_COLOR_1/AF09/AF09_HC.bmp,left
8,2,5,4,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-024/CFD-BF-024-003-HC.jpg,BF-029/CFD-BF-029-038-HC.jpg,BF-024/CFD-BF-024-003-HC.jpg,right
8,2,5,5,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WF-025/CFD-WF-025-006-HO.jpg,WF-025/CFD-WF-025-006-HO.jpg,WF-039/CFD-WF-039-005-HO.jpg,left
8,2,6,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_wide_xxlarge.png,oval_wide_xxlarge.png,plus_large.png,left
8,2,6,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_wide_small.png,triangle_down_small.png,triangle_wide_small.png,right
8,2,6,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rect_tall_xxlarge.png,right_triangle_xxlarge.png,rect_tall_xxlarge.png,right
8,2,6,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,pentagon_small.png,pentagon_small.png,circle_xxlarge.png,left
8,2,6,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tilt315_xxlarge.png,oval_tilt315_xxlarge.png,heptagon_xxlarge.png,left
8,2,7,1,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WM-040/CFD-WM-040-025-HC.jpg,WM-033/CFD-WM-033-006-HC.jpg,WM-040/CFD-WM-040-025-HC.jpg,right
8,2,7,2,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_10/WM13/WM13_HC.bmp,RADIATE_COLOR_7/HM02/HM02_HC.bmp,RADIATE_COLOR_10/WM13/WM13_HC.bmp,right
8,2,7,3,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_5/BM05/BM05_HO.bmp,RADIATE_COLOR_5/BM05/BM05_HO.bmp,RADIATE_COLOR_5/BM12/BM12_HO.bmp,left
8,2,7,4,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-018/CFD-BM-018-007-HO.jpg,BM-018/CFD-BM-018-007-HO.jpg,BM-003/CFD-BM-003-021-HO.jpg,left
8,2,7,5,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_2/AM05/AM05_HE.bmp,RADIATE_COLOR_8/HM09/HM09_HE.bmp,RADIATE_COLOR_2/AM05/AM05_HE.bmp,right
8,2,8,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tall_xxlarge.png,chevron_up_xxlarge.png,oval_tall_xxlarge.png,right
8,2,8,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,square_small.png,oval_tilt315_small.png,square_small.png,right
8,2,8,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,semicircle_xxlarge.png,oval_wide_large.png,semicircle_xxlarge.png,right
8,2,8,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,circle_xxlarge.png,arrow_up_large.png,circle_xxlarge.png,right
8,2,8,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,chevron_up_xxlarge.png,star_small.png,chevron_up_xxlarge.png,right
9,1,1,1,fem_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WF-005/CFD-WF-005-022-A.jpg,WF-020/CFD-WF-020-012-A.jpg,WF-005/CFD-WF-005-022-A.jpg,right
9,1,1,2,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HF09/HF09_AC.bmp,RADIATE_COLOR_9/WF15/WF15_AC.bmp,RADIATE_COLOR_7/HF09/HF09_AC.bmp,right
9,1,1,3,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_9/WF09/WF09_FC.bmp,RADIATE_COLOR_9/WF09/WF09_FC.bmp,RADIATE_COLOR_9/WF11/WF11_FC.bmp,left
9,1,1,4,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_1/AF07/AF07_AO.bmp,RADIATE_COLOR_4/BF17/BF17_AO.bmp,RADIATE_COLOR_1/AF07/AF07_AO.bmp,right
9,1,1,5,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/WF05/WF05_FO.bmp,RADIATE_COLOR_9/WF10/WF10_FO.bmp,RADIATE_COLOR_8/WF05/WF05_FO.bmp,right
9,1,2,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,plus_small.png,plus_small.png,triangle_small.png,left
9,1,2,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,chevron_up_xxlarge.png,oval_wide_large.png,chevron_up_xxlarge.png,right
9,1,2,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,parallelogram_small.png,triangle_wide_large.png,parallelogram_small.png,right
9,1,2,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,square_xxlarge.png,oval_tall_small.png,square_xxlarge.png,right
9,1,2,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rhombus_large.png,rhombus_large.png,semicircle_small.png,left
9,1,3,1,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-033/CFD-BM-033-038-F.jpg,WM-032/CFD-WM-032-021-F.jpg,BM-033/CFD-BM-033-038-F.jpg,right
9,1,3,2,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WM-029/CFD-WM-029-014-A.jpg,BM-025/CFD-BM-025-045-A.jpg,WM-029/CFD-WM-029-014-A.jpg,right
9,1,3,3,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_10/WM05/WM05_AO.bmp,RADIATE_COLOR_10/WM05/WM05_AO.bmp,RADIATE_COLOR_7/HM07/HM07_AO.bmp,left
9,1,3,4,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_5/BM04/BM04_AC.bmp,RADIATE_COLOR_5/BM04/BM04_AC.bmp,RADIATE_COLOR_5/BM09/BM09_AC.bmp,left
9,1,3,5,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_2/AM04/AM04_FC.bmp,RADIATE_COLOR_2/AM04/AM04_FC.bmp,RADIATE_COLOR_2/AM10/AM10_FC.bmp,left
9,1,4,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,pentagon_large.png,pentagon_large.png,rect_wide_small.png,left
9,1,4,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,heptagon_large.png,rect_wide_xxlarge.png,heptagon_large.png,right
9,1,4,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rect_wide_xxlarge.png,trapezoid_large.png,rect_wide_xxlarge.png,right
9,1,4,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_right_small.png,rect_tall_small.png,arrow_right_small.png,right
9,1,4,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,circle_large.png,circle_large.png,arrow_right_large.png,left
9,1,5,1,fem_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-043/CFD-BF-043-038-A.jpg,BF-043/CFD-BF-043-038-A.jpg,WF-018/CFD-WF-018-012-A.jpg,left
9,1,5,2,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_1/AF03/AF03_FC.bmp,RADIATE_COLOR_4/BF15/BF15_FC.bmp,RADIATE_COLOR_1/AF03/AF03_FC.bmp,right
9,1,5,3,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_1/AF05/AF05_AC.bmp,RADIATE_COLOR_9/WF09/WF09_AC.bmp,RADIATE_COLOR_1/AF05/AF05_AC.bmp,right
9,1,5,4,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/WF05/WF05_AO.bmp,RADIATE_COLOR_1/AF05/AF05_AO.bmp,RADIATE_COLOR_8/WF05/WF05_AO.bmp,right
9,1,5,5,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_3/BF03/BF03_FO.bmp,RADIATE_COLOR_3/BF03/BF03_FO.bmp,RADIATE_COLOR_8/WF04/WF04_FO.bmp,left
9,1,6,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_xxlarge.png,triangle_down_large.png,triangle_xxlarge.png,right
9,1,6,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,square_small.png,square_small.png,kite_large.png,left
9,1,6,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,chevron_right_xxlarge.png,chevron_right_xxlarge.png,arrow_up_xxlarge.png,left
9,1,6,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_up_xxlarge.png,rect_tall_large.png,arrow_up_xxlarge.png,right
9,1,6,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tilt45_large.png,oval_tilt45_large.png,parallelogram_large.png,left
9,1,7,1,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_6/BM17/BM17_FO.bmp,RADIATE_COLOR_2/AM10/AM10_FO.bmp,RADIATE_COLOR_6/BM17/BM17_FO.bmp,right
9,1,7,2,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-030/CFD-BM-030-065-F.jpg,WM-029/CFD-WM-029-020-F.jpg,BM-030/CFD-BM-030-065-F.jpg,right
9,1,7,3,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_2/AM03/AM03_FC.bmp,RADIATE_COLOR_2/AM03/AM03_FC.bmp,RADIATE_COLOR_9/WM02/WM02_FC.bmp,left
9,1,7,4,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HM01/HM01_AC.bmp,RADIATE_COLOR_6/BM14/BM14_AC.bmp,RADIATE_COLOR_7/HM01/HM01_AC.bmp,right
9,1,7,5,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WM-024/CFD-WM-024-010-A.jpg,WM-024/CFD-WM-024-010-A.jpg,WM-016/CFD-WM-016-008-A.jpg,left
9,1,8,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,kite_xxlarge.png,kite_xxlarge.png,square_xxlarge.png,left
9,1,8,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,trapezoid_small.png,trapezoid_small.png,circle_small.png,left
9,1,8,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,heptagon_small.png,oval_wide_xxlarge.png,heptagon_small.png,right
9,1,8,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_tilt315_xxlarge.png,oval_tilt315_xxlarge.png,plus_small.png,left
9,1,8,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_down_small.png,chevron_up_small.png,triangle_down_small.png,right
9,2,1,1,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-044/CFD-BF-044-011-HC.jpg,WF-010/CFD-WF-010-008-HC.jpg,BF-044/CFD-BF-044-011-HC.jpg,right
9,2,1,2,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-038/CFD-BF-038-004-HO.jpg,WF-030/CFD-WF-030-003-HO.jpg,BF-038/CFD-BF-038-004-HO.jpg,right
9,2,1,3,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_3/BF10/BF10_HO.bmp,RADIATE_COLOR_3/BF10/BF10_HO.bmp,RADIATE_COLOR_4/BF15/BF15_HO.bmp,left
9,2,1,4,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_4/BF16/BF16_HE.bmp,RADIATE_COLOR_4/BF16/BF16_HE.bmp,RADIATE_COLOR_3/BF04/BF04_HE.bmp,left
9,2,1,5,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/WF01/WF01_HC.bmp,RADIATE_COLOR_1/AF11/AF11_HC.bmp,RADIATE_COLOR_8/WF01/WF01_HC.bmp,right
9,2,2,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rhombus_xxlarge.png,rhombus_xxlarge.png,pentagon_xxlarge.png,left
9,2,2,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,kite_small.png,chevron_right_xxlarge.png,kite_small.png,right
9,2,2,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_wide_large.png,rhombus_large.png,triangle_wide_large.png,right
9,2,2,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,right_triangle_large.png,oval_tilt45_large.png,right_triangle_large.png,right
9,2,2,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,semicircle_large.png,semicircle_large.png,rect_wide_large.png,left
9,2,3,1,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WM-038/CFD-WM-038-007-HC.jpg,BM-024/CFD-BM-024-113-HC.jpg,WM-038/CFD-WM-038-007-HC.jpg,right
9,2,3,2,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_5/BM03/BM03_HC.bmp,RADIATE_COLOR_5/BM03/BM03_HC.bmp,RADIATE_COLOR_2/AM04/AM04_HC.bmp,left
9,2,3,3,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HM05/HM05_HE.bmp,RADIATE_COLOR_10/WM05/WM05_HE.bmp,RADIATE_COLOR_7/HM05/HM05_HE.bmp,right
9,2,3,4,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-039/CFD-BM-039-034-HO.jpg,BM-039/CFD-BM-039-034-HO.jpg,BM-024/CFD-BM-024-061-HO.jpg,left
9,2,3,5,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_5/BM08/BM08_HO.bmp,RADIATE_COLOR_7/HM01/HM01_HO.bmp,RADIATE_COLOR_5/BM08/BM08_HO.bmp,right
9,2,4,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,semicircle_xxlarge.png,semicircle_xxlarge.png,triangle_xxlarge.png,left
9,2,4,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,heptagon_xxlarge.png,trapezoid_small.png,heptagon_xxlarge.png,right
9,2,4,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,trapezoid_large.png,rhombus_xxlarge.png,trapezoid_large.png,right
9,2,4,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,pentagon_xxlarge.png,pentagon_xxlarge.png,chevron_right_small.png,left
9,2,4,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_wide_small.png,triangle_wide_small.png,kite_xxlarge.png,left
9,2,5,1,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_6/HF04/HF04_HO.bmp,RADIATE_COLOR_6/HF04/HF04_HO.bmp,RADIATE_COLOR_9/WF09/WF09_HO.bmp,left
9,2,5,2,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_3/BF06/BF06_HC.bmp,RADIATE_COLOR_1/AF11/AF11_HC.bmp,RADIATE_COLOR_3/BF06/BF06_HC.bmp,right
9,2,5,3,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WF-003/CFD-WF-003-004-HO.jpg,BF-006/CFD-BF-006-006-HO.jpg,WF-003/CFD-WF-003-004-HO.jpg,right
9,2,5,4,fem_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-010/CFD-BF-010-005-HC.jpg,BF-021/CFD-BF-021-015-HC.jpg,BF-010/CFD-BF-010-005-HC.jpg,right
9,2,5,5,fem_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_6/HF07/HF07_HE.bmp,RADIATE_COLOR_6/HF07/HF07_HE.bmp,RADIATE_COLOR_4/BF19/BF19_HE.bmp,left
9,2,6,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rect_wide_small.png,rect_wide_small.png,oval_tilt315_xxlarge.png,left
9,2,6,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_down_xxlarge.png,trapezoid_xxlarge.png,triangle_down_xxlarge.png,right
9,2,6,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,right_triangle_xxlarge.png,right_triangle_xxlarge.png,arrow_up_small.png,left
9,2,6,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,right_triangle_small.png,pentagon_small.png,right_triangle_small.png,right
9,2,6,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,oval_wide_small.png,star_large.png,oval_wide_small.png,right
9,2,7,1,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_6/BM16/BM16_HC.bmp,RADIATE_COLOR_6/BM16/BM16_HC.bmp,RADIATE_COLOR_2/AM01/AM01_HC.bmp,left
9,2,7,2,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_5/BM07/BM07_HO.bmp,RADIATE_COLOR_5/BM07/BM07_HO.bmp,RADIATE_COLOR_6/BM17/BM17_HO.bmp,left
9,2,7,3,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-024/CFD-BM-024-061-HO.jpg,BM-024/CFD-BM-024-061-HO.jpg,BM-046/CFD-BM-046-039-HO.jpg,left
9,2,7,4,mal_hap,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WM-020/CFD-WM-020-005-HC.jpg,WM-028/CFD-WM-028-005-HC.jpg,WM-020/CFD-WM-020-005-HC.jpg,right
9,2,7,5,mal_hap,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/HM10/HM10_HE.bmp,RADIATE_COLOR_5/BM07/BM07_HE.bmp,RADIATE_COLOR_8/HM10/HM10_HE.bmp,right
9,2,8,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,rect_tall_xxlarge.png,rect_tall_xxlarge.png,heptagon_small.png,left
9,2,8,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_right_large.png,heptagon_large.png,arrow_right_large.png,right
9,2,8,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,chevron_right_small.png,circle_xxlarge.png,chevron_right_small.png,right
9,2,8,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_right_xxlarge.png,arrow_right_xxlarge.png,oval_wide_small.png,left
9,2,8,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_up_small.png,arrow_up_small.png,right_triangle_small.png,left
10,1,1,1,fem_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BF-014/CFD-BF-014-013-A.jpg,BF-014/CFD-BF-014-013-A.jpg,WF-019/CFD-WF-019-015-A.jpg,left
10,1,1,2,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/WF03/WF03_AC.bmp,RADIATE_COLOR_3/BF10/BF10_AC.bmp,RADIATE_COLOR_8/WF03/WF03_AC.bmp,right
10,1,1,3,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HF08/HF08_AO.bmp,RADIATE_COLOR_3/BF09/BF09_AO.bmp,RADIATE_COLOR_7/HF08/HF08_AO.bmp,right
10,1,1,4,fem_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_7/HF10/HF10_FC.bmp,RADIATE_COLOR_7/HF10/HF10_FC.bmp,RADIATE_COLOR_9/WF11/WF11_FC.bmp,left
10,1,1,5,fem_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,WF-012/CFD-WF-012-017-F.jpg,BF-040/CFD-BF-040-081-F.jpg,WF-012/CFD-WF-012-017-F.jpg,right
10,1,2,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,circle_small.png,chevron_right_small.png,circle_small.png,right
10,1,2,2,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,triangle_down_small.png,triangle_down_small.png,triangle_wide_large.png,left
10,1,2,3,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,arrow_up_large.png,parallelogram_xxlarge.png,arrow_up_large.png,right
10,1,2,4,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,plus_small.png,plus_small.png,triangle_wide_small.png,left
10,1,2,5,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,kite_small.png,kite_small.png,triangle_xxlarge.png,left
10,1,3,1,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_2/AM04/AM04_FO.bmp,RADIATE_COLOR_2/AM04/AM04_FO.bmp,RADIATE_COLOR_9/WM01/WM01_FO.bmp,left
10,1,3,2,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-017/CFD-BM-017-035-A.jpg,BM-030/CFD-BM-030-041-A.jpg,BM-017/CFD-BM-017-035-A.jpg,right
10,1,3,3,mal_neg,C:\Users\draga\Documents\data\emotional_faces\Chicago\CFD Version 3.0\Images\CFD\,BM-022/CFD-BM-022-014-F.jpg,BM-044/CFD-BM-044-051-F.jpg,BM-022/CFD-BM-022-014-F.jpg,right
10,1,3,4,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_8/HM11/HM11_AC.bmp,RADIATE_COLOR_8/HM11/HM11_AC.bmp,RADIATE_COLOR_5/BM11/BM11_AC.bmp,left
10,1,3,5,mal_neg,C:\Users\draga\Documents\data\emotional_faces\RADIATE\RADIATE_BMP\RADIATE_BMP\RADIATE_450_COLOR_BMP\,RADIATE_COLOR_10/WM08/WM08_FC.bmp,RADIATE_COLOR_8/OM01/OM01_FC.bmp,RADIATE_COLOR_10/WM08/WM08_FC.bmp,right
10,1,4,1,shape,C:\Users\draga\Documents\codes\stimuli_varia\face_stim\shapes_output\,semicircle_large.png,rhombus_small.png,semicircle_large.png,right
